qacc	Entry	Tax_ID
M01323:399:000000000-B29GY:1:1115:16211:20280	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1115:12616:20280	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1115:16778:20281	NR_109730.1	1268273
M01323:399:000000000-B29GY:1:1115:13022:20288	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:26182:20288	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:14158:20316	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:25138:20382	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:8670:20393	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:9388:20419	NR_114982.1	136468
M01323:399:000000000-B29GY:1:1115:23125:20419	NR_116234.1	491950
M01323:399:000000000-B29GY:1:1115:20789:20443	NR_114995.1	232991
M01323:399:000000000-B29GY:1:1115:6912:20446	NR_024943.1	28202
M01323:399:000000000-B29GY:1:1115:19178:20454	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1115:4464:20483	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:10607:20483	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:12018:20567	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1115:23871:20593	NR_148610.1	1578757
M01323:399:000000000-B29GY:1:1115:16397:20605	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1115:6835:20619	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1115:20825:20666	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:17776:20688	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1115:18203:20700	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:12350:20707	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:24576:20736	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1115:21623:20777	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1115:8874:20801	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1115:11586:20868	NR_026315.1	46206
M01323:399:000000000-B29GY:1:1115:23903:20880	NR_114982.1	136468
M01323:399:000000000-B29GY:1:1115:6557:20893	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:17851:20954	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:21111:21015	NR_157758.1	1348114
M01323:399:000000000-B29GY:1:1115:7132:21019	NR_148755.1	314275
M01323:399:000000000-B29GY:1:1115:4462:21023	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1115:16089:21041	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:16070:21044	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:18275:21059	NR_042341.1	293647
M01323:399:000000000-B29GY:1:1115:18858:21162	NR_157758.1	1348114
M01323:399:000000000-B29GY:1:1115:4242:21187	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:1115:18238:21207	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1115:17917:21232	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:11715:21243	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1115:26812:21297	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1115:26611:21362	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1115:12072:21372	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1115:5986:21409	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:7324:21444	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1115:15856:21448	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1115:21467:21470	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:1115:24961:21501	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1115:24979:21504	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1115:17021:21528	NR_126176.1	1261393
M01323:399:000000000-B29GY:1:1115:15104:21535	NR_108452.1	641783
M01323:399:000000000-B29GY:1:1115:19391:21544	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1115:24708:21648	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1115:13453:21725	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:23264:21728	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:17116:21812	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:12813:21817	NR_159134.1	1834927
M01323:399:000000000-B29GY:1:1115:12921:21833	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1115:6733:21902	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:10445:21945	NR_043959.1	394751
M01323:399:000000000-B29GY:1:1115:25604:21956	NR_116234.1	491950
M01323:399:000000000-B29GY:1:1115:16715:22045	NR_108293.1	555883
M01323:399:000000000-B29GY:1:1115:18454:22048	NR_043959.1	394751
M01323:399:000000000-B29GY:1:1115:16700:22058	NR_108293.1	555883
M01323:399:000000000-B29GY:1:1115:18370:22061	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:23768:22085	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:11280:22112	NR_114211.1	442734
M01323:399:000000000-B29GY:1:1115:23137:22127	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1115:10388:22205	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:19266:22228	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:20742:22232	NR_043959.1	394751
M01323:399:000000000-B29GY:1:1115:26250:22257	NR_036848.1	35793
M01323:399:000000000-B29GY:1:1115:22517:22278	NR_043462.1	326537
M01323:399:000000000-B29GY:1:1115:16012:22282	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1115:20016:22331	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:20057:22349	NR_043462.1	326537
M01323:399:000000000-B29GY:1:1115:23349:22372	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1115:18528:22384	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:1115:19759:22398	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:26024:22403	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:24407:22405	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1115:10571:22467	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1115:12306:22482	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:25987:22571	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1115:8676:22582	NR_114982.1	136468
M01323:399:000000000-B29GY:1:1115:7660:22584	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:20752:22645	NR_043888.1	999550
M01323:399:000000000-B29GY:1:1115:14308:22662	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:20581:22675	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1115:12578:22729	NR_159281.1	1926625
M01323:399:000000000-B29GY:1:1115:16360:22764	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1115:22600:22812	NR_074191.1	1150469
M01323:399:000000000-B29GY:1:1115:8938:22850	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1115:10664:22917	NR_074191.1	1150469
M01323:399:000000000-B29GY:1:1115:14381:22928	NR_104931.1	376165
M01323:399:000000000-B29GY:1:1115:7990:22936	NR_108450.1	641702
M01323:399:000000000-B29GY:1:1115:24748:22938	NR_042358.1	302401
M01323:399:000000000-B29GY:1:1115:7981:22954	NR_108450.1	641702
M01323:399:000000000-B29GY:1:1115:6163:22979	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:14373:23007	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1115:9193:23023	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1115:11422:23106	NR_102447.1	292564
M01323:399:000000000-B29GY:1:1115:18532:23145	NR_025522.1	698738
M01323:399:000000000-B29GY:1:1115:24659:23162	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:19242:23208	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:14324:23265	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1115:7918:23266	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:6016:23285	NR_156071.1	1849719
M01323:399:000000000-B29GY:1:1115:8955:23318	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1115:6203:23356	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:11446:23361	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:9109:23398	NR_042468.1	170673
M01323:399:000000000-B29GY:1:1115:21731:23404	NR_113730.1	13690
M01323:399:000000000-B29GY:1:1115:10848:23406	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:13184:23440	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1115:17748:23445	NR_042340.1	293552
M01323:399:000000000-B29GY:1:1115:17626:23463	NR_113054.1	716816
M01323:399:000000000-B29GY:1:1115:17639:23475	NR_113054.1	716816
M01323:399:000000000-B29GY:1:1115:14479:23545	NR_043875.1	381308
M01323:399:000000000-B29GY:1:1115:9520:23550	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:8653:23616	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1115:13378:23642	NR_042641.1	450804
M01323:399:000000000-B29GY:1:1115:20463:23715	NR_026315.1	46206
M01323:399:000000000-B29GY:1:1115:8079:23744	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:6676:23759	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:1115:8010:23765	NR_114982.1	136468
M01323:399:000000000-B29GY:1:1115:6658:23768	NR_152641.1	1676683
M01323:399:000000000-B29GY:1:1115:17871:23779	NR_043406.1	35805
M01323:399:000000000-B29GY:1:1115:18608:23781	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:12809:23793	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:12791:23797	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:15945:23859	NR_074249.1	269796
M01323:399:000000000-B29GY:1:1115:8640:23867	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:7346:23914	NR_125541.1	1293045
M01323:399:000000000-B29GY:1:1115:15007:23917	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:19010:23920	NR_134141.1	1470563
M01323:399:000000000-B29GY:1:1115:23559:24015	NR_118670.1	39496
M01323:399:000000000-B29GY:1:1115:10571:24111	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:10162:24138	NR_116234.1	491950
M01323:399:000000000-B29GY:1:1115:17655:24183	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:1115:13791:24198	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1115:14344:24353	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:14356:24367	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:17380:24373	NR_126306.1	1470434
M01323:399:000000000-B29GY:1:1115:20166:24394	NR_043531.1	333140
M01323:399:000000000-B29GY:1:1115:22622:24473	NR_075007.1	404380
M01323:399:000000000-B29GY:1:1115:12606:24552	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1115:9087:24569	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:19233:24606	NR_041258.1	45393
M01323:399:000000000-B29GY:1:1115:22965:24627	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:20187:24659	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:18488:24668	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1115:23227:24759	NR_024943.1	28202
M01323:399:000000000-B29GY:1:1115:9546:24776	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1115:16471:24800	NR_043462.1	326537
M01323:399:000000000-B29GY:1:1115:12121:24805	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1115:11940:24859	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1115:14886:24859	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1115:13838:24887	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1115:18303:24899	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1115:14858:24926	NR_108450.1	641702
M01323:399:000000000-B29GY:1:1116:17823:1839	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:13595:1850	NR_114982.1	136468
M01323:399:000000000-B29GY:1:1116:12194:1888	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1116:10281:1903	NR_159350.1	2021220
M01323:399:000000000-B29GY:1:1116:20114:1951	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1116:18465:1963	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1116:7479:1966	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1116:16506:2012	NR_024943.1	28202
M01323:399:000000000-B29GY:1:1116:14955:2028	NR_108450.1	641702
M01323:399:000000000-B29GY:1:1116:9990:2062	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:1116:17406:2097	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:17309:2160	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:7459:2170	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:11148:2275	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1116:12250:2276	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:18675:2312	NR_157658.1	1799789
M01323:399:000000000-B29GY:1:1116:8698:2361	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1116:20341:2390	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:14165:2419	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1116:23027:2456	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:7234:2512	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:7238:2530	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:9475:2540	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:7299:2567	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:11862:2632	NR_108636.1	682400
M01323:399:000000000-B29GY:1:1116:20202:2659	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:9088:2689	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:23390:2721	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:21193:2722	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:7038:2779	NR_159187.1	1924933
M01323:399:000000000-B29GY:1:1116:7056:2786	NR_134141.1	1470563
M01323:399:000000000-B29GY:1:1116:7781:2931	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1116:6477:2934	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:24563:2949	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:20200:2968	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:14291:2977	NR_158097.1	1740263
M01323:399:000000000-B29GY:1:1116:14239:2987	NR_026419.1	84135
M01323:399:000000000-B29GY:1:1116:21691:3000	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:13259:3042	NR_118247.1	1415778
M01323:399:000000000-B29GY:1:1116:21222:3059	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1116:25492:3175	NR_126306.1	1470434
M01323:399:000000000-B29GY:1:1116:10812:3260	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:20135:3291	NR_118541.1	999548
M01323:399:000000000-B29GY:1:1116:21136:3306	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1116:19134:3312	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1116:19367:3324	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:25479:3388	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:22072:3409	NR_125541.1	1293045
M01323:399:000000000-B29GY:1:1116:21343:3419	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:19578:3489	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:20219:3520	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:6796:3605	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1116:11832:3649	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:23011:3693	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:19595:3712	NR_114405.1	28229
M01323:399:000000000-B29GY:1:1116:16120:3895	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1116:5689:3966	NR_118153.1	1031537
M01323:399:000000000-B29GY:1:1116:15352:3971	NR_156936.1	1904463
M01323:399:000000000-B29GY:1:1116:14264:4016	NR_126306.1	1470434
M01323:399:000000000-B29GY:1:1116:17657:4020	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:17576:4100	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:12627:4109	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:12134:4153	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:22875:4241	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:20474:4312	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:17106:4315	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1116:7042:4324	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:22907:4407	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:22891:4497	NR_102447.1	292564
M01323:399:000000000-B29GY:1:1116:6680:4504	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:9123:4513	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:10333:4546	NR_119243.1	56361
M01323:399:000000000-B29GY:1:1116:6561:4560	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1116:16875:4576	NR_136446.1	1461694
M01323:399:000000000-B29GY:1:1116:13737:4624	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:11584:4650	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:6186:4713	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1116:26164:4721	NR_074186.1	648757
M01323:399:000000000-B29GY:1:1116:9924:4722	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:16476:4724	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1116:24307:4755	NR_115285.2	1462
M01323:399:000000000-B29GY:1:1116:18038:4764	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:7962:4837	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:13053:4838	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:26084:4851	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:4560:4889	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:24396:4911	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:20093:5083	NR_114060.1	290306
M01323:399:000000000-B29GY:1:1116:4462:5101	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:5489:5112	NR_156936.1	1904463
M01323:399:000000000-B29GY:1:1116:14194:5122	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:7267:5128	NR_158135.1	1866326
M01323:399:000000000-B29GY:1:1116:14207:5137	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:25982:5145	NR_116593.1	571166
M01323:399:000000000-B29GY:1:1116:25973:5162	NR_116593.1	571166
M01323:399:000000000-B29GY:1:1116:21536:5196	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1116:18435:5225	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:1116:24354:5311	NR_118670.1	39496
M01323:399:000000000-B29GY:1:1116:7585:5414	NR_026315.1	46206
M01323:399:000000000-B29GY:1:1116:4848:5429	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:6049:5456	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:17702:5618	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:15951:5618	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1116:8940:5624	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1116:11488:5625	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:8643:5660	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1116:17339:5694	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:12713:5698	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1116:4630:5712	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1116:20270:5790	NR_113957.1	1282
M01323:399:000000000-B29GY:1:1116:18701:5872	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:11527:5885	NR_159134.1	1834927
M01323:399:000000000-B29GY:1:1116:4412:5895	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:12539:5919	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:25037:5968	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:21992:6005	NR_158097.1	1740263
M01323:399:000000000-B29GY:1:1116:13486:6025	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:21628:6070	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:5720:6092	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:9260:6092	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:27661:6130	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1116:18642:6193	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1116:27223:6245	NR_112713.1	1313171
M01323:399:000000000-B29GY:1:1116:16556:6247	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1116:4440:6257	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1116:4421:6272	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1116:5436:6274	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1116:8956:6278	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1116:21126:6286	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:1116:6966:6299	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:1116:5141:6303	NR_108450.1	641702
M01323:399:000000000-B29GY:1:1116:21302:6372	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1116:24792:6388	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:13357:6462	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:22551:6479	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:5541:6482	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1116:16445:6485	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:5757:6517	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:20055:6521	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1116:12877:6524	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:22182:6534	NR_118247.1	1415778
M01323:399:000000000-B29GY:1:1116:18560:6542	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1116:4219:6557	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1116:3374:6603	NR_113943.1	308113
M01323:399:000000000-B29GY:1:1116:13172:6643	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:18158:6645	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:22535:6689	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:26448:6695	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:1116:15358:6734	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:6857:6740	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:6842:6751	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:23753:6766	NR_042341.1	293647
M01323:399:000000000-B29GY:1:1116:23806:6766	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1116:6634:6857	NR_114982.1	136468
M01323:399:000000000-B29GY:1:1116:10798:6874	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1116:24955:6919	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1116:23517:6929	NR_043875.1	381308
M01323:399:000000000-B29GY:1:1116:23236:6935	NR_136796.1	1482736
M01323:399:000000000-B29GY:1:1116:17898:6937	NR_043959.1	394751
M01323:399:000000000-B29GY:1:1116:15727:6942	NR_159350.1	2021220
M01323:399:000000000-B29GY:1:1116:25810:6965	NR_158038.1	1481893
